com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.583333,com.sec.android.app.shealth,64,230002,3600000,29.11.2021 à 10:40:00,2.160000,3hCrv0rpUB,,29.11.2021 à 10:40:59,3ed16be3-192c-e09d-9c9a-0da373d0ce29,50.120000,29.11.2021 à 10:43:05,29.11.2021 à 10:43:05,
1.750000,com.sec.android.app.shealth,118,230002,3600000,29.11.2021 à 10:41:00,5.200000,3hCrv0rpUB,,29.11.2021 à 10:41:59,c15f3cf9-9d89-e267-4f68-ac3ab6a1a825,94.470000,29.11.2021 à 10:43:05,29.11.2021 à 10:43:05,
1.333333,com.sec.android.app.shealth,25,230002,3600000,29.11.2021 à 10:42:00,0.870000,3hCrv0rpUB,,29.11.2021 à 10:42:59,8df7640d-4751-cf73-55ae-32b2cfff8f46,19.260000,29.11.2021 à 10:43:05,29.11.2021 à 10:43:05,
1.527778,com.sec.android.app.shealth,70,230002,3600000,29.11.2021 à 10:54:00,2.170000,3hCrv0rpUB,,29.11.2021 à 10:54:59,e98c69f2-81f6-be7a-5167-13e40f212ebc,54.280000,29.11.2021 à 10:55:01,29.11.2021 à 10:55:01,
1.722222,com.sec.android.app.shealth,120,230002,3600000,29.11.2021 à 10:55:00,5.040000,3hCrv0rpUB,,29.11.2021 à 10:55:59,8fa52ddf-1f13-cbf6-2dfa-335dde151645,93.790000,29.11.2021 à 10:56:42,29.11.2021 à 10:56:42,
1.542271,com.sec.android.app.shealth,110,230002,3600000,29.11.2021 à 10:56:00,3.320000,3hCrv0rpUB,,29.11.2021 à 10:56:59,3f997088-1755-9917-c2e2-94f222b60ece,85.950000,29.11.2021 à 10:56:42,29.11.2021 à 11:07:20,
1.416667,com.sec.android.app.shealth,39,230002,3600000,29.11.2021 à 10:57:00,1.310000,3hCrv0rpUB,,29.11.2021 à 10:57:59,7fa54b75-7494-f7e5-a492-304f15bccd61,29.850000,29.11.2021 à 11:07:20,29.11.2021 à 11:07:20,
1.555556,com.sec.android.app.shealth,17,230002,3600000,29.11.2021 à 10:58:00,0.590000,3hCrv0rpUB,,29.11.2021 à 10:58:59,f28094bb-4ac6-c913-6f09-59ff6d4cc4ec,12.810000,29.11.2021 à 11:07:20,29.11.2021 à 11:07:20,
1.305556,com.sec.android.app.shealth,21,230002,3600000,29.11.2021 à 11:07:00,0.740000,3hCrv0rpUB,,29.11.2021 à 11:07:59,e66f94a6-399f-35b3-826c-f4f77d8b688d,15.720000,29.11.2021 à 11:08:22,29.11.2021 à 11:08:22,
1.435172,com.sec.android.app.shealth,18,230002,3600000,29.11.2021 à 11:08:00,0.600000,3hCrv0rpUB,,29.11.2021 à 11:08:59,aaa98514-81ac-6f16-e89b-a739816ec67a,13.960000,29.11.2021 à 11:08:22,29.11.2021 à 11:08:30,
0.944444,com.sec.android.app.shealth,16,230002,3600000,29.11.2021 à 11:09:00,0.580000,3hCrv0rpUB,,29.11.2021 à 11:09:59,6593f7a3-504d-28ee-cbef-a7f0ff154f62,10.880000,29.11.2021 à 11:09:13,29.11.2021 à 11:09:13,
1.805556,com.sec.android.app.shealth,36,230002,3600000,29.11.2021 à 11:19:00,1.250000,3hCrv0rpUB,,29.11.2021 à 11:19:59,c283abf1-010d-f435-7327-e5a9a384eefd,28.490000,29.11.2021 à 11:20:05,29.11.2021 à 11:20:05,
1.554555,com.sec.android.app.shealth,37,230002,3600000,29.11.2021 à 11:20:00,1.240000,3hCrv0rpUB,,29.11.2021 à 11:20:59,9860d97e-d7bb-5dfc-f764-9fe50e02ab56,29.190000,29.11.2021 à 11:20:05,29.11.2021 à 11:31:03,
1.444444,com.sec.android.app.shealth,13,230002,3600000,29.11.2021 à 11:42:00,0.400000,3hCrv0rpUB,,29.11.2021 à 11:42:59,433b8c54-70b7-b270-ea35-b991d9ab6a6a,10.120000,29.11.2021 à 11:42:05,29.11.2021 à 11:42:05,
0.701292,com.sec.android.app.shealth,3,,3600000,29.11.2021 à 11:13:00,0.125251,NS2ZoYjFXt,,29.11.2021 à 11:14:00,16381807-0000-0000-0000-381807800000,2.389403,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.068469,com.sec.android.app.shealth,30,,3600000,29.11.2021 à 12:08:00,1.234722,NS2ZoYjFXt,,29.11.2021 à 12:09:00,16381840-0000-0000-0000-381840800000,24.700001,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
0.886763,com.sec.android.app.shealth,8,,3600000,29.11.2021 à 12:10:00,0.334447,NS2ZoYjFXt,,29.11.2021 à 12:11:00,16381842-0000-0000-0000-381842000000,6.720000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.188435,com.sec.android.app.shealth,17,,3600000,29.11.2021 à 12:11:00,0.575825,NS2ZoYjFXt,,29.11.2021 à 12:12:00,16381842-0000-0000-0000-381842600000,12.460000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.226618,com.sec.android.app.shealth,92,,3600000,29.11.2021 à 12:12:00,3.058819,NS2ZoYjFXt,,29.11.2021 à 12:13:00,16381843-0000-0000-0000-381843200000,64.334625,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.120709,com.sec.android.app.shealth,99,,3600000,29.11.2021 à 12:13:00,3.267501,NS2ZoYjFXt,,29.11.2021 à 12:14:00,16381843-0000-0000-0000-381843800000,67.113289,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.107386,com.sec.android.app.shealth,96,,3600000,29.11.2021 à 12:14:00,3.296904,NS2ZoYjFXt,,29.11.2021 à 12:15:00,16381844-0000-0000-0000-381844400000,66.789665,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.279459,com.sec.android.app.shealth,106,,3600000,29.11.2021 à 12:15:00,3.571905,NS2ZoYjFXt,,29.11.2021 à 12:16:00,16381845-0000-0000-0000-381845000000,76.760040,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.235115,com.sec.android.app.shealth,70,,3600000,29.11.2021 à 12:16:00,2.363983,NS2ZoYjFXt,,29.11.2021 à 12:17:00,16381845-0000-0000-0000-381845600000,49.472382,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
0.905396,com.sec.android.app.shealth,11,,3600000,29.11.2021 à 12:17:00,0.387070,NS2ZoYjFXt,,29.11.2021 à 12:18:00,16381846-0000-0000-0000-381846200000,7.420000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.293403,com.sec.android.app.shealth,96,,3600000,29.11.2021 à 12:36:00,3.232679,NS2ZoYjFXt,,29.11.2021 à 12:37:00,16381857-0000-0000-0000-381857600000,69.752647,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.408452,com.sec.android.app.shealth,114,,3600000,29.11.2021 à 12:37:00,3.819247,NS2ZoYjFXt,,29.11.2021 à 12:38:00,16381858-0000-0000-0000-381858200000,84.049438,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.411718,com.sec.android.app.shealth,113,,3600000,29.11.2021 à 12:38:00,3.890349,NS2ZoYjFXt,,29.11.2021 à 12:39:00,16381858-0000-0000-0000-381858800000,85.257217,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.404635,com.sec.android.app.shealth,111,,3600000,29.11.2021 à 12:39:00,3.811930,NS2ZoYjFXt,,29.11.2021 à 12:40:00,16381859-0000-0000-0000-381859400000,84.176506,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.397530,com.sec.android.app.shealth,112,,3600000,29.11.2021 à 12:40:00,3.798306,NS2ZoYjFXt,,29.11.2021 à 12:41:00,16381860-0000-0000-0000-381860000000,83.726410,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.251207,com.sec.android.app.shealth,83,,3600000,29.11.2021 à 12:41:00,2.861883,NS2ZoYjFXt,,29.11.2021 à 12:42:00,16381860-0000-0000-0000-381860600000,61.306034,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.332526,com.sec.android.app.shealth,109,,3600000,29.11.2021 à 12:42:00,3.735926,NS2ZoYjFXt,,29.11.2021 à 12:43:00,16381861-0000-0000-0000-381861200000,80.121529,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.171808,com.sec.android.app.shealth,22,,3600000,29.11.2021 à 12:43:00,0.741547,NS2ZoYjFXt,,29.11.2021 à 12:44:00,16381861-0000-0000-0000-381861800000,15.280226,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.657263,com.sec.android.app.shealth,6,,3600000,29.11.2021 à 12:44:00,0.145639,NS2ZoYjFXt,,29.11.2021 à 12:45:00,16381862-0000-0000-0000-381862400000,4.920000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.107006,com.sec.android.app.shealth,18,,3600000,29.11.2021 à 13:02:00,0.659232,NS2ZoYjFXt,,29.11.2021 à 13:03:00,16381873-0000-0000-0000-381873200000,13.950000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.051115,com.sec.android.app.shealth,73,,3600000,29.11.2021 à 13:17:00,2.655979,NS2ZoYjFXt,,29.11.2021 à 13:18:00,16381882-0000-0000-0000-381882200000,52.720001,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
0.929014,com.sec.android.app.shealth,26,,3600000,29.11.2021 à 13:18:00,0.835572,NS2ZoYjFXt,,29.11.2021 à 13:19:00,16381882-0000-0000-0000-381882800000,16.040001,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.068754,com.sec.android.app.shealth,44,,3600000,29.11.2021 à 13:19:00,1.557093,NS2ZoYjFXt,,29.11.2021 à 13:20:00,16381883-0000-0000-0000-381883400000,31.570000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.105517,com.sec.android.app.shealth,23,,3600000,29.11.2021 à 13:20:00,0.768427,NS2ZoYjFXt,,29.11.2021 à 13:21:00,16381884-0000-0000-0000-381884000000,16.030001,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
0.976022,com.sec.android.app.shealth,30,,3600000,29.11.2021 à 13:51:00,1.114939,NS2ZoYjFXt,,29.11.2021 à 13:52:00,16381902-0000-0000-0000-381902600000,21.930000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
0.997186,com.sec.android.app.shealth,22,,3600000,29.11.2021 à 13:52:00,0.719136,NS2ZoYjFXt,,29.11.2021 à 13:53:00,16381903-0000-0000-0000-381903200000,14.950000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.148115,com.sec.android.app.shealth,33,,3600000,29.11.2021 à 13:54:00,1.069169,NS2ZoYjFXt,,29.11.2021 à 13:55:00,16381904-0000-0000-0000-381904400000,22.459999,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
1.222222,com.sec.android.app.shealth,23,230002,3600000,29.11.2021 à 12:09:00,0.840000,3hCrv0rpUB,,29.11.2021 à 12:09:59,091013bd-cc4a-467c-b7d3-699f1e0a0d4b,16.110000,29.11.2021 à 12:09:25,29.11.2021 à 12:09:25,
1.222222,com.sec.android.app.shealth,17,230002,3600000,29.11.2021 à 12:10:00,0.590000,3hCrv0rpUB,,29.11.2021 à 12:10:59,6ba4b9af-bb1c-cc60-f9de-5bbbcc2db1ea,12.230000,29.11.2021 à 12:12:15,29.11.2021 à 12:12:15,
1.805556,com.sec.android.app.shealth,24,230002,3600000,29.11.2021 à 12:11:00,0.800000,3hCrv0rpUB,,29.11.2021 à 12:11:59,e5323b07-cfe1-ffe4-120a-67776473e756,18.510000,29.11.2021 à 12:12:15,29.11.2021 à 12:12:15,
1.281462,com.sec.android.app.shealth,89,230002,3600000,29.11.2021 à 12:12:00,2.720000,3hCrv0rpUB,,29.11.2021 à 12:12:59,18ed9ba9-cf4a-d18f-e588-9fadb5152b0c,65.720000,29.11.2021 à 12:12:16,29.11.2021 à 12:15:01,
1.222222,com.sec.android.app.shealth,101,230002,3600000,29.11.2021 à 12:13:00,3.930000,3hCrv0rpUB,,29.11.2021 à 12:13:59,ef6ceb7b-ae68-1b05-21f0-bc3b3cb544a8,72.210000,29.11.2021 à 12:15:01,29.11.2021 à 12:15:01,
1.138889,com.sec.android.app.shealth,95,230002,3600000,29.11.2021 à 12:14:00,5.250000,3hCrv0rpUB,,29.11.2021 à 12:14:59,5e7765c3-4ef7-514a-9e7a-db7b514ae227,60.340000,29.11.2021 à 12:15:01,29.11.2021 à 12:15:01,
1.277778,com.sec.android.app.shealth,105,230002,3600000,29.11.2021 à 12:15:00,3.350000,3hCrv0rpUB,,29.11.2021 à 12:15:59,d4f84800-b59e-8526-0f97-6d8425171e1a,66.110000,29.11.2021 à 12:20:54,29.11.2021 à 12:20:54,
1.277778,com.sec.android.app.shealth,63,230002,3600000,29.11.2021 à 12:16:00,1.990000,3hCrv0rpUB,,29.11.2021 à 12:16:59,10c023c0-e4b7-1b63-30fd-dab7b25f129a,46.710000,29.11.2021 à 12:20:54,29.11.2021 à 12:20:54,
1.472222,com.sec.android.app.shealth,16,230002,3600000,29.11.2021 à 12:19:00,0.560000,3hCrv0rpUB,,29.11.2021 à 12:19:59,16ac4852-c716-7756-7fd9-a4b0899c67e4,12.140000,29.11.2021 à 12:20:54,29.11.2021 à 12:20:54,
1.833333,com.sec.android.app.shealth,35,230002,3600000,29.11.2021 à 12:20:00,1.200000,3hCrv0rpUB,,29.11.2021 à 12:20:59,8f764f8f-df62-af12-12cd-0fd0ebeb7bdc,27.950000,29.11.2021 à 12:20:54,29.11.2021 à 12:20:54,
1.861111,com.sec.android.app.shealth,39,230002,3600000,29.11.2021 à 12:30:00,1.350000,3hCrv0rpUB,,29.11.2021 à 12:30:59,f61e42cf-b485-88f6-4f89-df97a1bab1d9,30.990000,29.11.2021 à 12:34:30,29.11.2021 à 12:34:30,
2.222222,com.sec.android.app.shealth,21,230002,3600000,29.11.2021 à 12:31:00,0.810000,3hCrv0rpUB,,29.11.2021 à 12:31:59,fe3649f0-d784-b345-695e-1808d01fdb8e,17.780000,29.11.2021 à 12:34:30,29.11.2021 à 12:34:30,
6.944444,com.sec.android.app.shealth,18,230002,3600000,29.11.2021 à 12:32:00,0.880000,3hCrv0rpUB,,29.11.2021 à 12:32:59,3bba7124-188d-333f-9d17-0176a9b5a553,20.510000,29.11.2021 à 12:34:30,29.11.2021 à 12:34:30,
1.361111,com.sec.android.app.shealth,15,230002,3600000,29.11.2021 à 12:34:00,0.530000,3hCrv0rpUB,,29.11.2021 à 12:34:59,e707aa50-2f56-27b6-d3d7-63661257ee6d,11.340000,29.11.2021 à 12:35:01,29.11.2021 à 12:35:01,
1.611111,com.sec.android.app.shealth,84,230002,3600000,29.11.2021 à 12:36:00,3.120000,3hCrv0rpUB,,29.11.2021 à 12:36:59,6f61e9c2-7cf9-4b96-f8ce-84b98b4af1bd,62.940000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.527778,com.sec.android.app.shealth,118,230002,3600000,29.11.2021 à 12:37:00,5.350000,3hCrv0rpUB,,29.11.2021 à 12:37:59,8cba0ab6-750a-18ce-77ab-dbbf02d039cf,84.940000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.416667,com.sec.android.app.shealth,112,230002,3600000,29.11.2021 à 12:38:00,5.460000,3hCrv0rpUB,,29.11.2021 à 12:38:59,777df66f-4948-a6ba-2111-51e7015d2e50,76.900000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.416000,com.sec.android.app.shealth,111,230002,3600000,29.11.2021 à 12:39:00,3.840000,3hCrv0rpUB,,29.11.2021 à 12:39:59,3debaa2f-d5a5-64eb-9885-33f25c640b9a,84.960000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.429667,com.sec.android.app.shealth,112,230002,3600000,29.11.2021 à 12:40:00,3.910000,3hCrv0rpUB,,29.11.2021 à 12:40:59,c84273bb-4714-c300-8420-5ccec70df7b3,85.780000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.444444,com.sec.android.app.shealth,93,230002,3600000,29.11.2021 à 12:41:00,3.420000,3hCrv0rpUB,,29.11.2021 à 12:41:59,9359a460-db8b-cd00-d06a-7bf8039c0f5e,71.400000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.555556,com.sec.android.app.shealth,104,230002,3600000,29.11.2021 à 12:42:00,3.580000,3hCrv0rpUB,,29.11.2021 à 12:42:59,7ecd738b-88f5-5d2b-2f61-d2726cd39d6f,81.640000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.444444,com.sec.android.app.shealth,24,230002,3600000,29.11.2021 à 12:43:00,0.800000,3hCrv0rpUB,,29.11.2021 à 12:43:59,ed4df799-22bc-05c7-cd06-15ca4f688485,18.740000,29.11.2021 à 12:44:17,29.11.2021 à 12:44:17,
1.333333,com.sec.android.app.shealth,18,230002,3600000,29.11.2021 à 12:44:00,0.650000,3hCrv0rpUB,,29.11.2021 à 12:44:59,0bb0df9b-882b-bbe2-23be-25d0d7a024f2,12.680000,29.11.2021 à 12:55:01,29.11.2021 à 12:55:01,
1.694444,com.sec.android.app.shealth,16,230002,3600000,29.11.2021 à 12:45:00,0.560000,3hCrv0rpUB,,29.11.2021 à 12:45:59,fe12d809-144e-4cc2-9cf4-cd8e1d322bea,12.430000,29.11.2021 à 12:55:01,29.11.2021 à 12:55:01,
1.583333,com.sec.android.app.shealth,15,230002,3600000,29.11.2021 à 12:50:00,0.570000,3hCrv0rpUB,,29.11.2021 à 12:50:59,b9e21e1b-b98e-7559-ae56-4250124fd369,12.140000,29.11.2021 à 12:55:01,29.11.2021 à 12:55:01,
1.500000,com.sec.android.app.shealth,115,230002,3600000,29.11.2021 à 13:17:00,3.780000,3hCrv0rpUB,,29.11.2021 à 13:17:59,bcacec29-cbfb-e72f-09cc-c952145ef739,89.520000,29.11.2021 à 13:26:42,29.11.2021 à 13:26:42,
1.500000,com.sec.android.app.shealth,24,230002,3600000,29.11.2021 à 13:18:00,0.780000,3hCrv0rpUB,,29.11.2021 à 13:18:59,682b8f2e-9ff2-ca46-473c-23ceffe6b7a5,18.640000,29.11.2021 à 13:26:42,29.11.2021 à 13:26:42,
1.472222,com.sec.android.app.shealth,71,230002,3600000,29.11.2021 à 13:19:00,2.380000,3hCrv0rpUB,,29.11.2021 à 13:19:59,fab10120-d689-41be-2b44-e3fdeef6322b,53.770000,29.11.2021 à 13:26:42,29.11.2021 à 13:26:42,
1.444444,com.sec.android.app.shealth,29,230002,3600000,29.11.2021 à 13:20:00,0.980000,3hCrv0rpUB,,29.11.2021 à 13:20:59,c4bf2891-27bd-9d16-e1f1-70b977b0c11e,21.730000,29.11.2021 à 13:26:42,29.11.2021 à 13:26:42,
1.916667,com.sec.android.app.shealth,22,230002,3600000,29.11.2021 à 13:41:00,0.760000,3hCrv0rpUB,,29.11.2021 à 13:41:59,46dbd461-7b80-9663-c3dd-a32bae179d00,17.300000,29.11.2021 à 13:55:01,29.11.2021 à 13:55:01,
1.194444,com.sec.android.app.shealth,31,230002,3600000,29.11.2021 à 13:51:00,1.100000,3hCrv0rpUB,,29.11.2021 à 13:51:59,c725626d-14c4-6fa3-7549-8695e46dc31f,21.800000,29.11.2021 à 13:55:01,29.11.2021 à 13:55:01,
1.527778,com.sec.android.app.shealth,54,230002,3600000,29.11.2021 à 13:52:00,1.780000,3hCrv0rpUB,,29.11.2021 à 13:52:59,5a7b0d1d-71e2-ebb2-b801-97c7d7db6f5a,41.440000,29.11.2021 à 13:55:01,29.11.2021 à 13:55:01,
1.472222,com.sec.android.app.shealth,42,230002,3600000,29.11.2021 à 13:54:00,1.420000,3hCrv0rpUB,,29.11.2021 à 13:54:59,944d6008-4eaa-ebcb-0f08-b98647b918c9,32.390000,29.11.2021 à 13:55:01,29.11.2021 à 13:55:01,
1.722222,com.sec.android.app.shealth,18,230002,3600000,29.11.2021 à 13:56:00,0.610000,3hCrv0rpUB,,29.11.2021 à 13:56:59,d5818a9f-9f72-e509-6ae2-516becb59e57,14.290000,29.11.2021 à 14:02:06,29.11.2021 à 14:02:06,
0.952135,com.sec.android.app.shealth,9,,3600000,29.11.2021 à 13:55:00,0.299416,NS2ZoYjFXt,,29.11.2021 à 13:56:00,16381905-0000-0000-0000-381905000000,5.750000,29.11.2021 à 14:58:20,29.11.2021 à 14:58:20,
1.472689,com.sec.android.app.shealth,47,,3600000,29.11.2021 à 14:17:00,1.670519,NS2ZoYjFXt,,29.11.2021 à 14:18:00,16381918-0000-0000-0000-381918200000,37.076046,29.11.2021 à 14:58:20,29.11.2021 à 14:58:20,
1.432028,com.sec.android.app.shealth,106,,3600000,29.11.2021 à 14:18:00,3.864455,NS2ZoYjFXt,,29.11.2021 à 14:19:00,16381918-0000-0000-0000-381918800000,85.565727,29.11.2021 à 14:58:20,29.11.2021 à 14:58:20,
1.600024,com.sec.android.app.shealth,113,,3600000,29.11.2021 à 14:19:00,4.257546,NS2ZoYjFXt,,29.11.2021 à 14:20:00,16381919-0000-0000-0000-381919400000,96.032578,29.11.2021 à 14:58:20,29.11.2021 à 14:58:20,
1.732199,com.sec.android.app.shealth,117,,3600000,29.11.2021 à 14:20:00,4.515287,NS2ZoYjFXt,,29.11.2021 à 14:21:00,16381920-0000-0000-0000-381920000000,104.534775,29.11.2021 à 14:58:20,29.11.2021 à 14:58:20,
1.529706,com.sec.android.app.shealth,112,,3600000,29.11.2021 à 14:21:00,4.051754,NS2ZoYjFXt,,29.11.2021 à 14:22:00,16381920-0000-0000-0000-381920600000,91.236160,29.11.2021 à 14:58:20,29.11.2021 à 14:58:20,
1.105594,com.sec.android.app.shealth,25,,3600000,29.11.2021 à 14:22:00,0.768462,NS2ZoYjFXt,,29.11.2021 à 14:23:00,16381921-0000-0000-0000-381921200000,16.514708,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.413228,com.sec.android.app.shealth,33,,3600000,29.11.2021 à 15:20:00,1.297765,NS2ZoYjFXt,,29.11.2021 à 15:21:00,16381956-0000-0000-0000-381956000000,28.445215,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.789149,com.sec.android.app.shealth,124,,3600000,29.11.2021 à 15:21:00,4.626341,NS2ZoYjFXt,,29.11.2021 à 15:22:00,16381956-0000-0000-0000-381956600000,107.477905,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.759779,com.sec.android.app.shealth,118,,3600000,29.11.2021 à 15:22:00,4.492919,NS2ZoYjFXt,,29.11.2021 à 15:23:00,16381957-0000-0000-0000-381957200000,105.164536,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.848864,com.sec.android.app.shealth,125,,3600000,29.11.2021 à 15:23:00,4.742784,NS2ZoYjFXt,,29.11.2021 à 15:24:00,16381957-0000-0000-0000-381957800000,111.151848,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.707767,com.sec.android.app.shealth,119,,3600000,29.11.2021 à 15:24:00,4.467647,NS2ZoYjFXt,,29.11.2021 à 15:25:00,16381958-0000-0000-0000-381958400000,102.487717,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.790957,com.sec.android.app.shealth,109,,3600000,29.11.2021 à 15:25:00,4.321208,NS2ZoYjFXt,,29.11.2021 à 15:26:00,16381959-0000-0000-0000-381959000000,100.839638,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.270740,com.sec.android.app.shealth,68,,3600000,29.11.2021 à 15:26:00,2.350039,NS2ZoYjFXt,,29.11.2021 à 15:27:00,16381959-0000-0000-0000-381959600000,50.673141,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.316461,com.sec.android.app.shealth,71,,3600000,29.11.2021 à 15:27:00,2.469732,NS2ZoYjFXt,,29.11.2021 à 15:28:00,16381960-0000-0000-0000-381960200000,53.633274,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.581815,com.sec.android.app.shealth,103,,3600000,29.11.2021 à 15:28:00,3.799835,NS2ZoYjFXt,,29.11.2021 à 15:29:00,16381960-0000-0000-0000-381960800000,86.158951,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.178626,com.sec.android.app.shealth,35,,3600000,29.11.2021 à 15:29:00,1.202537,NS2ZoYjFXt,,29.11.2021 à 15:30:00,16381961-0000-0000-0000-381961400000,25.517778,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.840099,com.sec.android.app.shealth,98,,3600000,29.11.2021 à 15:30:00,3.859317,NS2ZoYjFXt,,29.11.2021 à 15:31:00,16381962-0000-0000-0000-381962000000,91.148293,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
2.235161,com.sec.android.app.shealth,128,,3600000,29.11.2021 à 15:31:00,5.404464,NS2ZoYjFXt,,29.11.2021 à 15:32:00,16381962-0000-0000-0000-381962600000,133.944489,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
2.166890,com.sec.android.app.shealth,126,,3600000,29.11.2021 à 15:32:00,5.362935,NS2ZoYjFXt,,29.11.2021 à 15:33:00,16381963-0000-0000-0000-381963200000,130.187546,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.742427,com.sec.android.app.shealth,73,,3600000,29.11.2021 à 15:33:00,2.796727,NS2ZoYjFXt,,29.11.2021 à 15:34:00,16381963-0000-0000-0000-381963800000,64.779663,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.016388,com.sec.android.app.shealth,52,,3600000,29.11.2021 à 16:11:00,1.767692,NS2ZoYjFXt,,29.11.2021 à 16:12:00,16381986-0000-0000-0000-381986600000,34.807793,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.346355,com.sec.android.app.shealth,110,,3600000,29.11.2021 à 16:12:00,3.825607,NS2ZoYjFXt,,29.11.2021 à 16:13:00,16381987-0000-0000-0000-381987200000,82.801056,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.403166,com.sec.android.app.shealth,110,,3600000,29.11.2021 à 16:13:00,3.809113,NS2ZoYjFXt,,29.11.2021 à 16:14:00,16381987-0000-0000-0000-381987800000,84.022987,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.311094,com.sec.android.app.shealth,110,,3600000,29.11.2021 à 16:14:00,3.694134,NS2ZoYjFXt,,29.11.2021 à 16:15:00,16381988-0000-0000-0000-381988400000,78.939384,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.420602,com.sec.android.app.shealth,113,,3600000,29.11.2021 à 16:15:00,3.842546,NS2ZoYjFXt,,29.11.2021 à 16:16:00,16381989-0000-0000-0000-381989000000,85.047760,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.424438,com.sec.android.app.shealth,113,,3600000,29.11.2021 à 16:16:00,3.915155,NS2ZoYjFXt,,29.11.2021 à 16:17:00,16381989-0000-0000-0000-381989600000,85.564041,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.304723,com.sec.android.app.shealth,63,,3600000,29.11.2021 à 16:17:00,2.147664,NS2ZoYjFXt,,29.11.2021 à 16:18:00,16381990-0000-0000-0000-381990200000,46.746975,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.062385,com.sec.android.app.shealth,29,,3600000,29.11.2021 à 16:18:00,1.016231,NS2ZoYjFXt,,29.11.2021 à 16:19:00,16381990-0000-0000-0000-381990800000,21.090000,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
1.487604,com.sec.android.app.shealth,86,,3600000,29.11.2021 à 16:22:00,3.163357,NS2ZoYjFXt,,29.11.2021 à 16:23:00,16381993-0000-0000-0000-381993200000,70.932343,29.11.2021 à 17:56:16,29.11.2021 à 17:56:16,
